Date_Key,Date,Day,Month,Month_Name,Quarter,Year,Week_Number,Day_Name,Is_Weekend,Financial_Year
20191227,2019-12-27,27,12,December,Q4,2019,52,Friday,No,2019-20
20191228,2019-12-28,28,12,December,Q4,2019,52,Saturday,Yes,2019-20
20191229,2019-12-29,29,12,December,Q4,2019,52,Sunday,Yes,2019-20
20191230,2019-12-30,30,12,December,Q4,2019,1,Monday,No,2019-20
20191231,2019-12-31,31,12,December,Q4,2019,1,Tuesday,No,2019-20
20200101,2020-01-01,1,1,January,Q1,2020,1,Wednesday,No,2019-20
20200102,2020-01-02,2,1,January,Q1,2020,1,Thursday,No,2019-20
20200103,2020-01-03,3,1,January,Q1,2020,1,Friday,No,2019-20
20200104,2020-01-04,4,1,January,Q1,2020,1,Saturday,Yes,2019-20
20200105,2020-01-05,5,1,January,Q1,2020,1,Sunday,Yes,2019-20
20200106,2020-01-06,6,1,January,Q1,2020,2,Monday,No,2019-20
20200107,2020-01-07,7,1,January,Q1,2020,2,Tuesday,No,2019-20
20200108,2020-01-08,8,1,January,Q1,2020,2,Wednesday,No,2019-20
20200109,2020-01-09,9,1,January,Q1,2020,2,Thursday,No,2019-20
20200110,2020-01-10,10,1,January,Q1,2020,2,Friday,No,2019-20
20200111,2020-01-11,11,1,January,Q1,2020,2,Saturday,Yes,2019-20
20200112,2020-01-12,12,1,January,Q1,2020,2,Sunday,Yes,2019-20
20200113,2020-01-13,13,1,January,Q1,2020,3,Monday,No,2019-20
20200114,2020-01-14,14,1,January,Q1,2020,3,Tuesday,No,2019-20
20200115,2020-01-15,15,1,January,Q1,2020,3,Wednesday,No,2019-20
20200116,2020-01-16,16,1,January,Q1,2020,3,Thursday,No,2019-20
20200117,2020-01-17,17,1,January,Q1,2020,3,Friday,No,2019-20
20200118,2020-01-18,18,1,January,Q1,2020,3,Saturday,Yes,2019-20
20200119,2020-01-19,19,1,January,Q1,2020,3,Sunday,Yes,2019-20
20200120,2020-01-20,20,1,January,Q1,2020,4,Monday,No,2019-20
20200121,2020-01-21,21,1,January,Q1,2020,4,Tuesday,No,2019-20
20200122,2020-01-22,22,1,January,Q1,2020,4,Wednesday,No,2019-20
20200123,2020-01-23,23,1,January,Q1,2020,4,Thursday,No,2019-20
20200124,2020-01-24,24,1,January,Q1,2020,4,Friday,No,2019-20
20200125,2020-01-25,25,1,January,Q1,2020,4,Saturday,Yes,2019-20
20200126,2020-01-26,26,1,January,Q1,2020,4,Sunday,Yes,2019-20
20200127,2020-01-27,27,1,January,Q1,2020,5,Monday,No,2019-20
20200128,2020-01-28,28,1,January,Q1,2020,5,Tuesday,No,2019-20
20200129,2020-01-29,29,1,January,Q1,2020,5,Wednesday,No,2019-20
20200130,2020-01-30,30,1,January,Q1,2020,5,Thursday,No,2019-20
20200131,2020-01-31,31,1,January,Q1,2020,5,Friday,No,2019-20
20200201,2020-02-01,1,2,February,Q1,2020,5,Saturday,Yes,2019-20
20200202,2020-02-02,2,2,February,Q1,2020,5,Sunday,Yes,2019-20
20200203,2020-02-03,3,2,February,Q1,2020,6,Monday,No,2019-20
20200204,2020-02-04,4,2,February,Q1,2020,6,Tuesday,No,2019-20
20200205,2020-02-05,5,2,February,Q1,2020,6,Wednesday,No,2019-20
20200206,2020-02-06,6,2,February,Q1,2020,6,Thursday,No,2019-20
20200207,2020-02-07,7,2,February,Q1,2020,6,Friday,No,2019-20
20200208,2020-02-08,8,2,February,Q1,2020,6,Saturday,Yes,2019-20
20200209,2020-02-09,9,2,February,Q1,2020,6,Sunday,Yes,2019-20
20200210,2020-02-10,10,2,February,Q1,2020,7,Monday,No,2019-20
20200211,2020-02-11,11,2,February,Q1,2020,7,Tuesday,No,2019-20
20200212,2020-02-12,12,2,February,Q1,2020,7,Wednesday,No,2019-20
20200213,2020-02-13,13,2,February,Q1,2020,7,Thursday,No,2019-20
20200214,2020-02-14,14,2,February,Q1,2020,7,Friday,No,2019-20
20200215,2020-02-15,15,2,February,Q1,2020,7,Saturday,Yes,2019-20
20200216,2020-02-16,16,2,February,Q1,2020,7,Sunday,Yes,2019-20
20200217,2020-02-17,17,2,February,Q1,2020,8,Monday,No,2019-20
20200218,2020-02-18,18,2,February,Q1,2020,8,Tuesday,No,2019-20
20200219,2020-02-19,19,2,February,Q1,2020,8,Wednesday,No,2019-20
20200220,2020-02-20,20,2,February,Q1,2020,8,Thursday,No,2019-20
20200221,2020-02-21,21,2,February,Q1,2020,8,Friday,No,2019-20
20200222,2020-02-22,22,2,February,Q1,2020,8,Saturday,Yes,2019-20
20200223,2020-02-23,23,2,February,Q1,2020,8,Sunday,Yes,2019-20
20200224,2020-02-24,24,2,February,Q1,2020,9,Monday,No,2019-20
20200225,2020-02-25,25,2,February,Q1,2020,9,Tuesday,No,2019-20
20200226,2020-02-26,26,2,February,Q1,2020,9,Wednesday,No,2019-20
20200227,2020-02-27,27,2,February,Q1,2020,9,Thursday,No,2019-20
20200228,2020-02-28,28,2,February,Q1,2020,9,Friday,No,2019-20
20200229,2020-02-29,29,2,February,Q1,2020,9,Saturday,Yes,2019-20
20200301,2020-03-01,1,3,March,Q1,2020,9,Sunday,Yes,2019-20
20200302,2020-03-02,2,3,March,Q1,2020,10,Monday,No,2019-20
20200303,2020-03-03,3,3,March,Q1,2020,10,Tuesday,No,2019-20
20200304,2020-03-04,4,3,March,Q1,2020,10,Wednesday,No,2019-20
20200305,2020-03-05,5,3,March,Q1,2020,10,Thursday,No,2019-20
20200306,2020-03-06,6,3,March,Q1,2020,10,Friday,No,2019-20
20200307,2020-03-07,7,3,March,Q1,2020,10,Saturday,Yes,2019-20
20200308,2020-03-08,8,3,March,Q1,2020,10,Sunday,Yes,2019-20
20200309,2020-03-09,9,3,March,Q1,2020,11,Monday,No,2019-20
20200310,2020-03-10,10,3,March,Q1,2020,11,Tuesday,No,2019-20
20200311,2020-03-11,11,3,March,Q1,2020,11,Wednesday,No,2019-20
20200312,2020-03-12,12,3,March,Q1,2020,11,Thursday,No,2019-20
20200313,2020-03-13,13,3,March,Q1,2020,11,Friday,No,2019-20
20200314,2020-03-14,14,3,March,Q1,2020,11,Saturday,Yes,2019-20
20200315,2020-03-15,15,3,March,Q1,2020,11,Sunday,Yes,2019-20
20200316,2020-03-16,16,3,March,Q1,2020,12,Monday,No,2019-20
20200317,2020-03-17,17,3,March,Q1,2020,12,Tuesday,No,2019-20
20200318,2020-03-18,18,3,March,Q1,2020,12,Wednesday,No,2019-20
20200319,2020-03-19,19,3,March,Q1,2020,12,Thursday,No,2019-20
20200320,2020-03-20,20,3,March,Q1,2020,12,Friday,No,2019-20
20200321,2020-03-21,21,3,March,Q1,2020,12,Saturday,Yes,2019-20
20200322,2020-03-22,22,3,March,Q1,2020,12,Sunday,Yes,2019-20
20200323,2020-03-23,23,3,March,Q1,2020,13,Monday,No,2019-20
20200324,2020-03-24,24,3,March,Q1,2020,13,Tuesday,No,2019-20
20200325,2020-03-25,25,3,March,Q1,2020,13,Wednesday,No,2019-20
20200326,2020-03-26,26,3,March,Q1,2020,13,Thursday,No,2019-20
20200327,2020-03-27,27,3,March,Q1,2020,13,Friday,No,2019-20
20200328,2020-03-28,28,3,March,Q1,2020,13,Saturday,Yes,2019-20
20200329,2020-03-29,29,3,March,Q1,2020,13,Sunday,Yes,2019-20
20200330,2020-03-30,30,3,March,Q1,2020,14,Monday,No,2019-20
20200331,2020-03-31,31,3,March,Q1,2020,14,Tuesday,No,2019-20
20200401,2020-04-01,1,4,April,Q2,2020,14,Wednesday,No,2020-21
20200402,2020-04-02,2,4,April,Q2,2020,14,Thursday,No,2020-21
20200403,2020-04-03,3,4,April,Q2,2020,14,Friday,No,2020-21
20200404,2020-04-04,4,4,April,Q2,2020,14,Saturday,Yes,2020-21
20200405,2020-04-05,5,4,April,Q2,2020,14,Sunday,Yes,2020-21
20200406,2020-04-06,6,4,April,Q2,2020,15,Monday,No,2020-21
20200407,2020-04-07,7,4,April,Q2,2020,15,Tuesday,No,2020-21
20200408,2020-04-08,8,4,April,Q2,2020,15,Wednesday,No,2020-21
20200409,2020-04-09,9,4,April,Q2,2020,15,Thursday,No,2020-21
20200410,2020-04-10,10,4,April,Q2,2020,15,Friday,No,2020-21
20200411,2020-04-11,11,4,April,Q2,2020,15,Saturday,Yes,2020-21
20200412,2020-04-12,12,4,April,Q2,2020,15,Sunday,Yes,2020-21
20200413,2020-04-13,13,4,April,Q2,2020,16,Monday,No,2020-21
20200414,2020-04-14,14,4,April,Q2,2020,16,Tuesday,No,2020-21
20200415,2020-04-15,15,4,April,Q2,2020,16,Wednesday,No,2020-21
20200416,2020-04-16,16,4,April,Q2,2020,16,Thursday,No,2020-21
20200417,2020-04-17,17,4,April,Q2,2020,16,Friday,No,2020-21
20200418,2020-04-18,18,4,April,Q2,2020,16,Saturday,Yes,2020-21
20200419,2020-04-19,19,4,April,Q2,2020,16,Sunday,Yes,2020-21
20200420,2020-04-20,20,4,April,Q2,2020,17,Monday,No,2020-21
20200421,2020-04-21,21,4,April,Q2,2020,17,Tuesday,No,2020-21
20200422,2020-04-22,22,4,April,Q2,2020,17,Wednesday,No,2020-21
20200423,2020-04-23,23,4,April,Q2,2020,17,Thursday,No,2020-21
20200424,2020-04-24,24,4,April,Q2,2020,17,Friday,No,2020-21
20200425,2020-04-25,25,4,April,Q2,2020,17,Saturday,Yes,2020-21
20200426,2020-04-26,26,4,April,Q2,2020,17,Sunday,Yes,2020-21
20200427,2020-04-27,27,4,April,Q2,2020,18,Monday,No,2020-21
20200428,2020-04-28,28,4,April,Q2,2020,18,Tuesday,No,2020-21
20200429,2020-04-29,29,4,April,Q2,2020,18,Wednesday,No,2020-21
20200430,2020-04-30,30,4,April,Q2,2020,18,Thursday,No,2020-21
20200501,2020-05-01,1,5,May,Q2,2020,18,Friday,No,2020-21
20200502,2020-05-02,2,5,May,Q2,2020,18,Saturday,Yes,2020-21
20200503,2020-05-03,3,5,May,Q2,2020,18,Sunday,Yes,2020-21
20200504,2020-05-04,4,5,May,Q2,2020,19,Monday,No,2020-21
20200505,2020-05-05,5,5,May,Q2,2020,19,Tuesday,No,2020-21
20200506,2020-05-06,6,5,May,Q2,2020,19,Wednesday,No,2020-21
20200507,2020-05-07,7,5,May,Q2,2020,19,Thursday,No,2020-21
20200508,2020-05-08,8,5,May,Q2,2020,19,Friday,No,2020-21
20200509,2020-05-09,9,5,May,Q2,2020,19,Saturday,Yes,2020-21
20200510,2020-05-10,10,5,May,Q2,2020,19,Sunday,Yes,2020-21
20200511,2020-05-11,11,5,May,Q2,2020,20,Monday,No,2020-21
20200512,2020-05-12,12,5,May,Q2,2020,20,Tuesday,No,2020-21
20200513,2020-05-13,13,5,May,Q2,2020,20,Wednesday,No,2020-21
20200514,2020-05-14,14,5,May,Q2,2020,20,Thursday,No,2020-21
20200515,2020-05-15,15,5,May,Q2,2020,20,Friday,No,2020-21
20200516,2020-05-16,16,5,May,Q2,2020,20,Saturday,Yes,2020-21
20200517,2020-05-17,17,5,May,Q2,2020,20,Sunday,Yes,2020-21
20200518,2020-05-18,18,5,May,Q2,2020,21,Monday,No,2020-21
20200519,2020-05-19,19,5,May,Q2,2020,21,Tuesday,No,2020-21
20200520,2020-05-20,20,5,May,Q2,2020,21,Wednesday,No,2020-21
20200521,2020-05-21,21,5,May,Q2,2020,21,Thursday,No,2020-21
20200522,2020-05-22,22,5,May,Q2,2020,21,Friday,No,2020-21
20200523,2020-05-23,23,5,May,Q2,2020,21,Saturday,Yes,2020-21
20200524,2020-05-24,24,5,May,Q2,2020,21,Sunday,Yes,2020-21
20200525,2020-05-25,25,5,May,Q2,2020,22,Monday,No,2020-21
20200526,2020-05-26,26,5,May,Q2,2020,22,Tuesday,No,2020-21
20200527,2020-05-27,27,5,May,Q2,2020,22,Wednesday,No,2020-21
20200528,2020-05-28,28,5,May,Q2,2020,22,Thursday,No,2020-21
20200529,2020-05-29,29,5,May,Q2,2020,22,Friday,No,2020-21
20200530,2020-05-30,30,5,May,Q2,2020,22,Saturday,Yes,2020-21
20200531,2020-05-31,31,5,May,Q2,2020,22,Sunday,Yes,2020-21
20200601,2020-06-01,1,6,June,Q2,2020,23,Monday,No,2020-21
20200602,2020-06-02,2,6,June,Q2,2020,23,Tuesday,No,2020-21
20200603,2020-06-03,3,6,June,Q2,2020,23,Wednesday,No,2020-21
20200604,2020-06-04,4,6,June,Q2,2020,23,Thursday,No,2020-21
20200605,2020-06-05,5,6,June,Q2,2020,23,Friday,No,2020-21
20200606,2020-06-06,6,6,June,Q2,2020,23,Saturday,Yes,2020-21
20200607,2020-06-07,7,6,June,Q2,2020,23,Sunday,Yes,2020-21
20200608,2020-06-08,8,6,June,Q2,2020,24,Monday,No,2020-21
20200609,2020-06-09,9,6,June,Q2,2020,24,Tuesday,No,2020-21
20200610,2020-06-10,10,6,June,Q2,2020,24,Wednesday,No,2020-21
20200611,2020-06-11,11,6,June,Q2,2020,24,Thursday,No,2020-21
20200612,2020-06-12,12,6,June,Q2,2020,24,Friday,No,2020-21
20200613,2020-06-13,13,6,June,Q2,2020,24,Saturday,Yes,2020-21
20200614,2020-06-14,14,6,June,Q2,2020,24,Sunday,Yes,2020-21
20200615,2020-06-15,15,6,June,Q2,2020,25,Monday,No,2020-21
20200616,2020-06-16,16,6,June,Q2,2020,25,Tuesday,No,2020-21
20200617,2020-06-17,17,6,June,Q2,2020,25,Wednesday,No,2020-21
20200618,2020-06-18,18,6,June,Q2,2020,25,Thursday,No,2020-21
20200619,2020-06-19,19,6,June,Q2,2020,25,Friday,No,2020-21
20200620,2020-06-20,20,6,June,Q2,2020,25,Saturday,Yes,2020-21
20200621,2020-06-21,21,6,June,Q2,2020,25,Sunday,Yes,2020-21
20200622,2020-06-22,22,6,June,Q2,2020,26,Monday,No,2020-21
20200623,2020-06-23,23,6,June,Q2,2020,26,Tuesday,No,2020-21
20200624,2020-06-24,24,6,June,Q2,2020,26,Wednesday,No,2020-21
20200625,2020-06-25,25,6,June,Q2,2020,26,Thursday,No,2020-21
20200626,2020-06-26,26,6,June,Q2,2020,26,Friday,No,2020-21
20200627,2020-06-27,27,6,June,Q2,2020,26,Saturday,Yes,2020-21
20200628,2020-06-28,28,6,June,Q2,2020,26,Sunday,Yes,2020-21
20200629,2020-06-29,29,6,June,Q2,2020,27,Monday,No,2020-21
20200630,2020-06-30,30,6,June,Q2,2020,27,Tuesday,No,2020-21
20200701,2020-07-01,1,7,July,Q3,2020,27,Wednesday,No,2020-21
20200702,2020-07-02,2,7,July,Q3,2020,27,Thursday,No,2020-21
20200703,2020-07-03,3,7,July,Q3,2020,27,Friday,No,2020-21
20200704,2020-07-04,4,7,July,Q3,2020,27,Saturday,Yes,2020-21
20200705,2020-07-05,5,7,July,Q3,2020,27,Sunday,Yes,2020-21
20200706,2020-07-06,6,7,July,Q3,2020,28,Monday,No,2020-21
20200707,2020-07-07,7,7,July,Q3,2020,28,Tuesday,No,2020-21
20200708,2020-07-08,8,7,July,Q3,2020,28,Wednesday,No,2020-21
20200709,2020-07-09,9,7,July,Q3,2020,28,Thursday,No,2020-21
20200710,2020-07-10,10,7,July,Q3,2020,28,Friday,No,2020-21
20200711,2020-07-11,11,7,July,Q3,2020,28,Saturday,Yes,2020-21
20200712,2020-07-12,12,7,July,Q3,2020,28,Sunday,Yes,2020-21
20200713,2020-07-13,13,7,July,Q3,2020,29,Monday,No,2020-21
20200714,2020-07-14,14,7,July,Q3,2020,29,Tuesday,No,2020-21
20200715,2020-07-15,15,7,July,Q3,2020,29,Wednesday,No,2020-21
20200716,2020-07-16,16,7,July,Q3,2020,29,Thursday,No,2020-21
20200717,2020-07-17,17,7,July,Q3,2020,29,Friday,No,2020-21
20200718,2020-07-18,18,7,July,Q3,2020,29,Saturday,Yes,2020-21
20200719,2020-07-19,19,7,July,Q3,2020,29,Sunday,Yes,2020-21
20200720,2020-07-20,20,7,July,Q3,2020,30,Monday,No,2020-21
20200721,2020-07-21,21,7,July,Q3,2020,30,Tuesday,No,2020-21
20200722,2020-07-22,22,7,July,Q3,2020,30,Wednesday,No,2020-21
20200723,2020-07-23,23,7,July,Q3,2020,30,Thursday,No,2020-21
20200724,2020-07-24,24,7,July,Q3,2020,30,Friday,No,2020-21
20200725,2020-07-25,25,7,July,Q3,2020,30,Saturday,Yes,2020-21
20200726,2020-07-26,26,7,July,Q3,2020,30,Sunday,Yes,2020-21
20200727,2020-07-27,27,7,July,Q3,2020,31,Monday,No,2020-21
20200728,2020-07-28,28,7,July,Q3,2020,31,Tuesday,No,2020-21
20200729,2020-07-29,29,7,July,Q3,2020,31,Wednesday,No,2020-21
20200730,2020-07-30,30,7,July,Q3,2020,31,Thursday,No,2020-21
20200731,2020-07-31,31,7,July,Q3,2020,31,Friday,No,2020-21
20200801,2020-08-01,1,8,August,Q3,2020,31,Saturday,Yes,2020-21
20200802,2020-08-02,2,8,August,Q3,2020,31,Sunday,Yes,2020-21
20200803,2020-08-03,3,8,August,Q3,2020,32,Monday,No,2020-21
20200804,2020-08-04,4,8,August,Q3,2020,32,Tuesday,No,2020-21
20200805,2020-08-05,5,8,August,Q3,2020,32,Wednesday,No,2020-21
20200806,2020-08-06,6,8,August,Q3,2020,32,Thursday,No,2020-21
20200807,2020-08-07,7,8,August,Q3,2020,32,Friday,No,2020-21
20200808,2020-08-08,8,8,August,Q3,2020,32,Saturday,Yes,2020-21
20200809,2020-08-09,9,8,August,Q3,2020,32,Sunday,Yes,2020-21
20200810,2020-08-10,10,8,August,Q3,2020,33,Monday,No,2020-21
20200811,2020-08-11,11,8,August,Q3,2020,33,Tuesday,No,2020-21
20200812,2020-08-12,12,8,August,Q3,2020,33,Wednesday,No,2020-21
20200813,2020-08-13,13,8,August,Q3,2020,33,Thursday,No,2020-21
20200814,2020-08-14,14,8,August,Q3,2020,33,Friday,No,2020-21
20200815,2020-08-15,15,8,August,Q3,2020,33,Saturday,Yes,2020-21
20200816,2020-08-16,16,8,August,Q3,2020,33,Sunday,Yes,2020-21
20200817,2020-08-17,17,8,August,Q3,2020,34,Monday,No,2020-21
20200818,2020-08-18,18,8,August,Q3,2020,34,Tuesday,No,2020-21
20200819,2020-08-19,19,8,August,Q3,2020,34,Wednesday,No,2020-21
20200820,2020-08-20,20,8,August,Q3,2020,34,Thursday,No,2020-21
20200821,2020-08-21,21,8,August,Q3,2020,34,Friday,No,2020-21
20200822,2020-08-22,22,8,August,Q3,2020,34,Saturday,Yes,2020-21
20200823,2020-08-23,23,8,August,Q3,2020,34,Sunday,Yes,2020-21
20200824,2020-08-24,24,8,August,Q3,2020,35,Monday,No,2020-21
20200825,2020-08-25,25,8,August,Q3,2020,35,Tuesday,No,2020-21
20200826,2020-08-26,26,8,August,Q3,2020,35,Wednesday,No,2020-21
20200827,2020-08-27,27,8,August,Q3,2020,35,Thursday,No,2020-21
20200828,2020-08-28,28,8,August,Q3,2020,35,Friday,No,2020-21
20200829,2020-08-29,29,8,August,Q3,2020,35,Saturday,Yes,2020-21
20200830,2020-08-30,30,8,August,Q3,2020,35,Sunday,Yes,2020-21
20200831,2020-08-31,31,8,August,Q3,2020,36,Monday,No,2020-21
20200901,2020-09-01,1,9,September,Q3,2020,36,Tuesday,No,2020-21
20200902,2020-09-02,2,9,September,Q3,2020,36,Wednesday,No,2020-21
20200903,2020-09-03,3,9,September,Q3,2020,36,Thursday,No,2020-21
20200904,2020-09-04,4,9,September,Q3,2020,36,Friday,No,2020-21
20200905,2020-09-05,5,9,September,Q3,2020,36,Saturday,Yes,2020-21
20200906,2020-09-06,6,9,September,Q3,2020,36,Sunday,Yes,2020-21
20200907,2020-09-07,7,9,September,Q3,2020,37,Monday,No,2020-21
20200908,2020-09-08,8,9,September,Q3,2020,37,Tuesday,No,2020-21
20200909,2020-09-09,9,9,September,Q3,2020,37,Wednesday,No,2020-21
20200910,2020-09-10,10,9,September,Q3,2020,37,Thursday,No,2020-21
20200911,2020-09-11,11,9,September,Q3,2020,37,Friday,No,2020-21
20200912,2020-09-12,12,9,September,Q3,2020,37,Saturday,Yes,2020-21
20200913,2020-09-13,13,9,September,Q3,2020,37,Sunday,Yes,2020-21
20200914,2020-09-14,14,9,September,Q3,2020,38,Monday,No,2020-21
20200915,2020-09-15,15,9,September,Q3,2020,38,Tuesday,No,2020-21
20200916,2020-09-16,16,9,September,Q3,2020,38,Wednesday,No,2020-21
20200917,2020-09-17,17,9,September,Q3,2020,38,Thursday,No,2020-21
20200918,2020-09-18,18,9,September,Q3,2020,38,Friday,No,2020-21
20200919,2020-09-19,19,9,September,Q3,2020,38,Saturday,Yes,2020-21
20200920,2020-09-20,20,9,September,Q3,2020,38,Sunday,Yes,2020-21
20200921,2020-09-21,21,9,September,Q3,2020,39,Monday,No,2020-21
20200922,2020-09-22,22,9,September,Q3,2020,39,Tuesday,No,2020-21
20200923,2020-09-23,23,9,September,Q3,2020,39,Wednesday,No,2020-21
20200924,2020-09-24,24,9,September,Q3,2020,39,Thursday,No,2020-21
20200925,2020-09-25,25,9,September,Q3,2020,39,Friday,No,2020-21
20200926,2020-09-26,26,9,September,Q3,2020,39,Saturday,Yes,2020-21
20200927,2020-09-27,27,9,September,Q3,2020,39,Sunday,Yes,2020-21
20200928,2020-09-28,28,9,September,Q3,2020,40,Monday,No,2020-21
20200929,2020-09-29,29,9,September,Q3,2020,40,Tuesday,No,2020-21
20200930,2020-09-30,30,9,September,Q3,2020,40,Wednesday,No,2020-21
20201001,2020-10-01,1,10,October,Q4,2020,40,Thursday,No,2020-21
20201002,2020-10-02,2,10,October,Q4,2020,40,Friday,No,2020-21
20201003,2020-10-03,3,10,October,Q4,2020,40,Saturday,Yes,2020-21
20201004,2020-10-04,4,10,October,Q4,2020,40,Sunday,Yes,2020-21
20201005,2020-10-05,5,10,October,Q4,2020,41,Monday,No,2020-21
20201006,2020-10-06,6,10,October,Q4,2020,41,Tuesday,No,2020-21
20201007,2020-10-07,7,10,October,Q4,2020,41,Wednesday,No,2020-21
20201008,2020-10-08,8,10,October,Q4,2020,41,Thursday,No,2020-21
20201009,2020-10-09,9,10,October,Q4,2020,41,Friday,No,2020-21
20201010,2020-10-10,10,10,October,Q4,2020,41,Saturday,Yes,2020-21
20201011,2020-10-11,11,10,October,Q4,2020,41,Sunday,Yes,2020-21
20201012,2020-10-12,12,10,October,Q4,2020,42,Monday,No,2020-21
20201013,2020-10-13,13,10,October,Q4,2020,42,Tuesday,No,2020-21
20201014,2020-10-14,14,10,October,Q4,2020,42,Wednesday,No,2020-21
20201015,2020-10-15,15,10,October,Q4,2020,42,Thursday,No,2020-21
20201016,2020-10-16,16,10,October,Q4,2020,42,Friday,No,2020-21
20201017,2020-10-17,17,10,October,Q4,2020,42,Saturday,Yes,2020-21
20201018,2020-10-18,18,10,October,Q4,2020,42,Sunday,Yes,2020-21
20201019,2020-10-19,19,10,October,Q4,2020,43,Monday,No,2020-21
20201020,2020-10-20,20,10,October,Q4,2020,43,Tuesday,No,2020-21
20201021,2020-10-21,21,10,October,Q4,2020,43,Wednesday,No,2020-21
20201022,2020-10-22,22,10,October,Q4,2020,43,Thursday,No,2020-21
20201023,2020-10-23,23,10,October,Q4,2020,43,Friday,No,2020-21
20201024,2020-10-24,24,10,October,Q4,2020,43,Saturday,Yes,2020-21
20201025,2020-10-25,25,10,October,Q4,2020,43,Sunday,Yes,2020-21
20201026,2020-10-26,26,10,October,Q4,2020,44,Monday,No,2020-21
20201027,2020-10-27,27,10,October,Q4,2020,44,Tuesday,No,2020-21
20201028,2020-10-28,28,10,October,Q4,2020,44,Wednesday,No,2020-21
20201029,2020-10-29,29,10,October,Q4,2020,44,Thursday,No,2020-21
20201030,2020-10-30,30,10,October,Q4,2020,44,Friday,No,2020-21
20201031,2020-10-31,31,10,October,Q4,2020,44,Saturday,Yes,2020-21
20201101,2020-11-01,1,11,November,Q4,2020,44,Sunday,Yes,2020-21
20201102,2020-11-02,2,11,November,Q4,2020,45,Monday,No,2020-21
20201103,2020-11-03,3,11,November,Q4,2020,45,Tuesday,No,2020-21
20201104,2020-11-04,4,11,November,Q4,2020,45,Wednesday,No,2020-21
20201105,2020-11-05,5,11,November,Q4,2020,45,Thursday,No,2020-21
20201106,2020-11-06,6,11,November,Q4,2020,45,Friday,No,2020-21
20201107,2020-11-07,7,11,November,Q4,2020,45,Saturday,Yes,2020-21
20201108,2020-11-08,8,11,November,Q4,2020,45,Sunday,Yes,2020-21
20201109,2020-11-09,9,11,November,Q4,2020,46,Monday,No,2020-21
20201110,2020-11-10,10,11,November,Q4,2020,46,Tuesday,No,2020-21
20201111,2020-11-11,11,11,November,Q4,2020,46,Wednesday,No,2020-21
20201112,2020-11-12,12,11,November,Q4,2020,46,Thursday,No,2020-21
20201113,2020-11-13,13,11,November,Q4,2020,46,Friday,No,2020-21
20201114,2020-11-14,14,11,November,Q4,2020,46,Saturday,Yes,2020-21
20201115,2020-11-15,15,11,November,Q4,2020,46,Sunday,Yes,2020-21
20201116,2020-11-16,16,11,November,Q4,2020,47,Monday,No,2020-21
20201117,2020-11-17,17,11,November,Q4,2020,47,Tuesday,No,2020-21
20201118,2020-11-18,18,11,November,Q4,2020,47,Wednesday,No,2020-21
20201119,2020-11-19,19,11,November,Q4,2020,47,Thursday,No,2020-21
20201120,2020-11-20,20,11,November,Q4,2020,47,Friday,No,2020-21
20201121,2020-11-21,21,11,November,Q4,2020,47,Saturday,Yes,2020-21
20201122,2020-11-22,22,11,November,Q4,2020,47,Sunday,Yes,2020-21
20201123,2020-11-23,23,11,November,Q4,2020,48,Monday,No,2020-21
20201124,2020-11-24,24,11,November,Q4,2020,48,Tuesday,No,2020-21
20201125,2020-11-25,25,11,November,Q4,2020,48,Wednesday,No,2020-21
20201126,2020-11-26,26,11,November,Q4,2020,48,Thursday,No,2020-21
20201127,2020-11-27,27,11,November,Q4,2020,48,Friday,No,2020-21
20201128,2020-11-28,28,11,November,Q4,2020,48,Saturday,Yes,2020-21
20201129,2020-11-29,29,11,November,Q4,2020,48,Sunday,Yes,2020-21
20201130,2020-11-30,30,11,November,Q4,2020,49,Monday,No,2020-21
20201201,2020-12-01,1,12,December,Q4,2020,49,Tuesday,No,2020-21
20201202,2020-12-02,2,12,December,Q4,2020,49,Wednesday,No,2020-21
20201203,2020-12-03,3,12,December,Q4,2020,49,Thursday,No,2020-21
20201204,2020-12-04,4,12,December,Q4,2020,49,Friday,No,2020-21
20201205,2020-12-05,5,12,December,Q4,2020,49,Saturday,Yes,2020-21
20201206,2020-12-06,6,12,December,Q4,2020,49,Sunday,Yes,2020-21
20201207,2020-12-07,7,12,December,Q4,2020,50,Monday,No,2020-21
20201208,2020-12-08,8,12,December,Q4,2020,50,Tuesday,No,2020-21
20201209,2020-12-09,9,12,December,Q4,2020,50,Wednesday,No,2020-21
20201210,2020-12-10,10,12,December,Q4,2020,50,Thursday,No,2020-21
