Loan_ID,Date_Key,Customer_ID,Branch_ID,Employee_ID,Loan_Product_ID,Location_ID,Loan_Status_ID,Payment_Method_ID,Loan_Amount,Interest_Rate,Loan_Term_Months,Monthly_EMI,Processing_Fee,Insurance_Fee,Annual_Income,Credit_Score,Debt_To_Income_Ratio,Loan_To_Value,Collateral_Value,Outstanding_Balance,Total_Interest,Total_Repayment,Paid_Amount,Late_Fee,Days_Past_Due,Risk_Score,Default_Flag,Approval_Time_Days
LN000116,20210811,CUST03441,BR026,EMP0424,LP022,LOC092,2,3,2330664.0,8.94,240,20879.74,23306.64,5826.66,671715,783,18.69,75.91,3070299.04,110692.45,2680472.94,5011136.94,4900444.49,2453,6,0,0,5
LN000117,20260330,CUST03878,BR233,EMP0788,LP006,LOC084,5,4,3388932.19,15.09,12,306023.24,33889.32,8472.33,1224002,887,19.63,88.52,3828436.73,318644.65,283346.7,3672278.9,3353634.25,3352,1,0,0,3
LN000118,20220331,CUST02456,BR003,EMP0306,LP037,LOC078,6,3,2591977.43,17.89,240,39783.0,25919.77,6479.94,1655268,409,58.91,47.38,5470615.08,4541768.45,6955942.32,9547919.74,5006151.29,4691,188,100,1,3
LN000119,20240223,CUST42487,BR066,EMP0736,LP012,LOC002,3,1,4351226.83,15.45,36,151797.34,43512.27,10878.07,1487421,645,45.13,62.3,6984312.72,2126018.56,1113477.32,5464704.15,3338685.59,3383,2,37,0,3
LN000120,20200729,CUST31291,BR083,EMP0959,LP016,LOC001,6,1,2473173.07,15.41,84,48294.89,24731.73,6182.93,1858827,567,49.76,40.63,6087061.45,2831845.96,1583598.06,4056771.13,1224925.16,3035,210,63,1,8
LN000121,20220610,CUST10468,BR104,EMP0703,LP033,LOC091,2,4,2424792.05,17.38,84,50086.52,24247.92,6061.98,742477,618,22.05,47.35,5120996.94,1621374.05,1782476.04,4207268.08,2585894.03,3160,19,28,0,12
LN000122,20250227,CUST30857,BR194,EMP0551,LP014,LOC098,1,2,5000000,8.36,180,48827.52,50000.0,12500.0,2749026,553,29.9,90.45,5527915.98,4146864.52,3788953.6,8788953.6,4642089.08,4240,17,47,0,10
LN000123,20250107,CUST09821,BR043,EMP0336,LP034,LOC057,2,4,4047258.99,12.63,240,46353.98,40472.59,10118.15,1111516,419,13.06,47.26,8563815.05,6168979.64,7077695.19,11124954.18,4955974.54,4677,1,77,0,11
LN000124,20220616,CUST47401,BR006,EMP0406,LP017,LOC001,1,2,1473036.59,11.95,24,69306.56,14730.37,3682.59,2675613,523,13.31,89.18,1651756.67,763209.07,190320.78,1663357.38,900148.31,1574,13,52,0,13
LN000125,20260312,CUST47795,BR166,EMP0987,LP027,LOC048,3,2,5000000,17.02,120,86962.2,50000.0,12500.0,2131301,691,63.03,88.1,5675368.9,9598018.34,5435464.27,10435464.27,837445.93,1071,11,30,0,9
LN000126,20230529,CUST34659,BR033,EMP0746,LP015,LOC001,6,1,3637080.04,15.05,120,58790.23,36370.8,9092.7,1501425,323,55.28,53.61,6784331.35,3302127.71,3417747.59,7054827.63,3752699.92,4697,186,100,1,13
LN000127,20260528,CUST27476,BR158,EMP0785,LP002,LOC031,6,2,364212.71,7.85,360,2634.48,3642.13,910.53,532238,511,57.97,53.46,681280.79,311056.7,584199.24,948411.95,637355.25,18686,209,71,1,13
LN000128,20190820,CUST09184,BR129,EMP0297,LP015,LOC094,1,1,4718092.87,15.61,84,92666.09,47180.93,11795.23,1587579,889,58.19,94.21,5008059.51,5939902.28,3065859.03,7783951.89,1844049.61,2354,9,0,0,9
LN000129,20250820,CUST48183,BR234,EMP0180,LP028,LOC072,1,4,2173823.01,17.39,120,38319.44,21738.23,5434.56,446646,807,27.53,62.9,3455998.43,984941.77,2424509.89,4598332.9,3613391.13,4506,5,0,0,4
LN000130,20210712,CUST19710,BR220,EMP0725,LP010,LOC060,1,1,5000000,11.87,240,54601.82,50000.0,12500.0,2608817,359,23.36,51.18,9769441.19,11347227.5,8104437.59,13104437.59,1757210.09,3139,14,100,0,9
LN000131,20210219,CUST03378,BR069,EMP0387,LP039,LOC078,5,2,612574.8,15.5,240,8293.53,6125.75,1531.44,555279,340,21.49,89.89,681471.58,1558487.64,1377872.87,1990447.67,431960.03,0,0,99,0,15
LN000132,20210217,CUST48594,BR031,EMP0765,LP031,LOC032,1,4,5000000,13.3,60,114534.7,50000.0,12500.0,1913595,509,39.35,59.76,8366800.54,4256143.4,1872082.19,6872082.19,2615938.8,4173,28,66,0,2
LN000133,20240407,CUST49915,BR215,EMP0328,LP014,LOC048,1,2,833058.3,16.57,36,29522.83,8330.58,2082.65,1986148,620,40.43,72.12,1155100.25,1045582.97,229763.54,1062821.84,17238.86,2802,6,41,0,7
LN000134,20250522,CUST16105,BR128,EMP0564,LP022,LOC033,5,5,5000000,12.34,84,89175.37,50000.0,12500.0,2941461,800,49.62,66.86,7478312.89,6222807.32,2490731.28,7490731.28,1267923.95,581,30,2,0,1
LN000135,20191101,CUST43793,BR013,EMP0783,LP001,LOC053,3,4,3795462.47,14.93,12,342446.68,37954.62,9488.66,2895354,440,35.08,43.32,8761455.37,3210562.27,313897.71,4109360.18,898797.91,4058,19,87,0,1
LN000136,20190128,CUST34880,BR142,EMP0422,LP001,LOC003,1,2,3886662.09,10.51,240,38829.76,38866.62,9716.66,1402346,842,47.07,84.34,4608325.93,1741214.64,5432481.22,9319143.31,7577928.68,4395,3,0,0,4
LN000137,20210225,CUST40618,BR135,EMP0259,LP023,LOC035,3,1,1157422.23,11.76,360,11692.0,11574.22,2893.56,581430,706,48.35,56.5,2048534.93,3185430.02,3051699.39,4209121.63,1023691.61,359,27,18,0,7
LN000138,20230403,CUST24719,BR142,EMP0488,LP004,LOC082,1,4,578290.61,16.38,84,11611.55,5782.91,1445.73,968834,309,57.19,45.24,1278272.79,423450.68,397079.99,975370.6,551919.92,4743,28,100,0,5
LN000139,20190710,CUST04873,BR176,EMP0948,LP018,LOC070,5,5,411629.83,16.43,12,37431.34,4116.3,1029.07,388000,877,42.29,81.37,505874.19,17307.12,37546.24,449176.07,431868.95,1430,9,0,0,4
LN000140,20250510,CUST25504,BR174,EMP0919,LP035,LOC043,1,5,3343285.14,14.74,24,161692.0,33432.85,8358.21,836995,693,63.59,42.95,7784133.03,1937227.24,537322.84,3880607.98,1943380.74,2890,2,34,0,13
LN000141,20251119,CUST39034,BR102,EMP0993,LP021,LOC004,1,1,5000000,11.24,120,69556.02,50000.0,12500.0,2139744,579,47.38,76.34,6549646.32,4742207.61,3346722.63,8346722.63,3604515.03,702,7,49,0,5
LN000142,20200923,CUST24904,BR183,EMP0803,LP010,LOC095,1,5,3048159.06,8.46,60,62478.9,30481.59,7620.4,1578244,698,51.87,45.62,6681628.8,2081537.65,700575.14,3748734.2,1667196.55,4662,14,22,0,9
LN000143,20230730,CUST06770,BR007,EMP0092,LP023,LOC071,5,5,5000000,10.91,120,68620.53,50000.0,12500.0,2753683,395,32.76,82.85,6035003.02,8132844.9,3234463.23,8234463.23,101618.34,4785,7,95,0,3
LN000144,20260908,CUST24952,BR044,EMP0143,LP018,LOC039,5,5,2087609.24,9.26,60,43599.24,20876.09,5219.02,2318311,574,36.63,44.23,4719894.28,1514369.75,528344.93,2615954.17,1101584.42,4161,23,48,0,10
LN000145,20210311,CUST30007,BR028,EMP0139,LP020,LOC001,5,3,5000000,11.49,84,86905.79,50000.0,12500.0,1643419,705,33.68,85.29,5862351.98,4086421.08,2300086.47,7300086.47,3213665.39,2561,4,20,0,10
LN000146,20261018,CUST13164,BR123,EMP0322,LP012,LOC051,1,2,5000000,14.15,360,59837.72,50000.0,12500.0,1472422,626,27.92,55.42,9022013.71,4696616.36,16541579.07,21541579.07,16844962.72,4719,29,33,0,10
LN000147,20250212,CUST11792,BR175,EMP0787,LP036,LOC004,1,3,2602633.3,10.56,24,120772.13,26026.33,6506.58,1129329,772,53.76,62.5,4164213.27,524733.94,295897.83,2898531.13,2373797.19,2082,9,10,0,11
LN000148,20200923,CUST46874,BR109,EMP0809,LP025,LOC010,4,5,5000000,11.71,240,54046.79,50000.0,12500.0,2757916,759,57.83,63.01,7935248.37,992354.13,7971229.44,12971229.44,11978875.32,4498,11,9,0,11
LN000149,20191215,CUST07168,BR197,EMP0255,LP023,LOC022,1,5,5000000,14.61,120,79477.51,50000.0,12500.0,2612317,345,28.24,83.79,5967299.2,316532.2,4537300.83,9537300.83,9220768.63,1918,8,98,0,12
LN000150,20241025,CUST36569,BR149,EMP0705,LP037,LOC029,1,1,3779225.9,15.61,360,49634.69,37792.26,9448.06,1819171,756,18.29,94.87,3983583.74,5531417.32,14089262.19,17868488.09,12337070.77,803,13,0,0,14
LN000151,20200803,CUST22829,BR080,EMP0352,LP030,LOC027,1,2,4259446.29,8.53,180,42019.39,42594.46,10648.62,2275538,833,26.51,84.56,5037188.14,5151421.44,3304043.8,7563490.09,2412068.65,995,10,0,0,15
LN000152,20210926,CUST33817,BR045,EMP0566,LP011,LOC043,1,4,5000000,9.93,120,65881.71,50000.0,12500.0,2038322,873,20.25,76.15,6565988.18,2927042.65,2905804.8,7905804.8,4978762.15,1716,19,0,0,10
LN000153,20231026,CUST25483,BR002,EMP0722,LP014,LOC027,3,3,1522511.4,15.89,240,21056.48,15225.11,3806.28,512411,585,27.93,65.17,2336215.14,4108743.61,3531044.11,5053555.52,944811.91,4423,15,41,0,10
LN000154,20230511,CUST40063,BR101,EMP0602,LP008,LOC045,1,2,5000000,16.04,60,121696.58,50000.0,12500.0,2170406,660,42.46,76.97,6496037.42,593763.1,2301794.66,7301794.66,6708031.55,1058,9,31,0,6
LN000155,20261011,CUST09265,BR131,EMP0398,LP027,LOC077,6,2,5000000,9.45,240,46443.43,50000.0,12500.0,2660911,441,45.49,94.99,5263711.97,3417126.13,6146422.51,11146422.51,7729296.38,5597,237,90,1,6
LN000156,20240122,CUST40594,BR014,EMP0887,LP023,LOC002,4,2,935058.24,11.53,240,9991.07,9350.58,2337.65,822668,796,37.22,77.66,1204040.99,1185889.25,1462799.46,2397857.7,1211968.45,4103,14,0,0,2
LN000157,20250504,CUST02023,BR204,EMP0780,LP015,LOC038,6,5,1794550.12,10.53,180,19870.33,17945.5,4486.38,1402816,333,52.49,67.24,2668872.88,1553520.1,1782108.68,3576658.8,2023138.7,9778,148,100,1,14
LN000158,20230211,CUST35524,BR211,EMP0775,LP003,LOC098,4,1,3174425.45,11.96,48,83532.47,31744.25,7936.06,2541571,751,64.96,64.74,4903344.85,2815877.03,835132.94,4009558.39,1193681.36,3696,2,19,0,13
LN000159,20210828,CUST13755,BR208,EMP0756,LP038,LOC089,1,5,5000000,9.24,36,159557.75,50000.0,12500.0,2809623,659,54.74,84.3,5931198.1,1235842.54,744078.9,5744078.9,4508236.36,4989,8,41,0,3
LN000160,20220818,CUST46141,BR075,EMP0297,LP037,LOC035,4,2,552529.44,15.38,120,9043.24,5525.29,1381.32,649403,826,64.59,87.69,630094.02,88151.33,532659.95,1085189.4,997038.06,2145,4,0,0,12
LN000161,20220812,CUST16224,BR195,EMP0864,LP026,LOC063,1,3,5000000,14.09,120,77904.01,50000.0,12500.0,2671898,445,44.85,88.41,5655468.84,5123045.36,4348481.71,9348481.71,4225436.35,2379,23,82,0,8
LN000162,20240622,CUST21450,BR149,EMP0003,LP006,LOC094,2,3,5000000,11.26,24,233643.21,50000.0,12500.0,2912714,769,31.87,93.25,5361930.29,1145723.15,607436.97,5607436.97,4461713.82,2423,10,0,0,9
LN000163,20250625,CUST08559,BR145,EMP0873,LP032,LOC044,6,2,300130.99,15.73,180,4351.66,3001.31,750.33,442698,349,61.12,48.69,616411.97,770545.26,483167.43,783298.42,12753.16,7629,309,100,1,15
LN000164,20260416,CUST19784,BR041,EMP0896,LP018,LOC012,1,1,774428.0,14.48,36,26649.02,7744.28,1936.07,1300208,669,44.41,79.93,968882.77,909681.68,184936.56,959364.56,49682.88,879,2,27,0,4
LN000165,20240507,CUST05108,BR034,EMP0608,LP015,LOC067,1,1,68972.94,11.11,24,3218.2,689.73,172.43,288952,755,33.23,47.27,145912.71,914.88,8263.94,77236.88,76322.0,939,2,0,0,6
LN000166,20230214,CUST19612,BR036,EMP0392,LP009,LOC083,3,1,1474670.6,7.59,36,45932.4,14746.71,3686.68,536939,446,49.73,74.54,1978361.42,925832.87,178895.95,1653566.55,727733.68,1879,14,85,0,15
LN000167,20200216,CUST09176,BR193,EMP0127,LP038,LOC094,3,1,5000000,10.8,36,163220.43,50000.0,12500.0,1724447,693,45.45,53.65,9319664.49,4419958.69,875935.43,5875935.43,1455976.74,2434,19,28,0,14
LN000168,20260520,CUST19769,BR053,EMP0531,LP039,LOC066,1,3,3064210.76,8.07,48,74907.06,30642.11,7660.53,1893122,493,16.2,67.48,4540916.96,1816150.95,531328.34,3595539.1,1779388.15,198,28,63,0,15
LN000169,20220720,CUST08650,BR100,EMP0882,LP037,LOC054,5,5,5000000,15.51,24,243646.54,50000.0,12500.0,2541584,674,13.71,54.42,9187798.6,5749925.31,847516.87,5847516.87,97591.56,3360,30,8,0,5
LN000170,20260118,CUST46703,BR129,EMP0786,LP027,LOC055,5,3,1950755.11,13.15,36,65869.68,19507.55,4876.89,595727,711,27.04,68.12,2863703.93,1713346.85,420553.31,2371308.43,657961.58,4494,4,8,0,7
LN000171,20250730,CUST41570,BR196,EMP0855,LP005,LOC040,4,1,597873.94,8.41,120,7384.03,5978.74,1494.68,1250917,747,43.68,43.03,1389435.15,783310.21,288210.13,886084.07,102773.86,1538,23,15,0,1
LN000172,20261209,CUST08993,BR180,EMP0012,LP011,LOC064,4,3,5000000,16.14,60,121962.53,50000.0,12500.0,2443643,655,16.98,82.96,6027000.96,6095958.41,2317751.88,7317751.88,1221793.47,340,3,18,0,13
LN000173,20231025,CUST17825,BR135,EMP0066,LP017,LOC092,1,1,1642591.89,12.28,84,29242.77,16425.92,4106.48,2882063,890,57.26,49.18,3339959.11,2320212.49,813800.83,2456392.72,136180.23,4801,3,0,0,4
LN000174,20240915,CUST00169,BR012,EMP0880,LP001,LOC032,6,4,4339519.93,17.16,36,155061.5,43395.2,10848.8,2228724,347,57.16,70.41,6163215.36,384279.17,1242693.92,5582213.86,5197934.69,9135,254,100,1,15
LN000175,20220803,CUST17778,BR212,EMP0080,LP037,LOC048,4,3,5000000,8.05,48,122182.0,50000.0,12500.0,2355712,422,63.98,92.47,5407159.08,1147505.83,864735.82,5864735.82,4717230.0,2645,24,97,0,2
LN000176,20250315,CUST29934,BR003,EMP0378,LP013,LOC038,4,2,5000000,10.05,84,83135.15,50000.0,12500.0,1524688,877,37.13,82.49,6061340.77,2851366.21,1983352.7,6983352.7,4131986.49,2108,17,0,0,1
LN000177,20230807,CUST01567,BR060,EMP0555,LP023,LOC082,5,1,342648.4,14.4,60,8044.06,3426.48,856.62,1655164,309,39.14,53.1,645288.89,432473.47,139995.42,482643.82,50170.35,2392,4,100,0,1
LN000178,20210806,CUST34063,BR106,EMP0718,LP024,LOC059,1,4,1769407.78,8.9,120,22318.46,17694.08,4423.52,2685928,386,41.23,63.92,2768159.86,2477803.33,908807.71,2678215.5,200412.16,2680,8,96,0,12
LN000179,20220829,CUST20845,BR116,EMP0279,LP015,LOC010,3,4,3237357.63,13.64,36,110080.01,32373.58,8093.39,820894,507,34.73,57.27,5652798.37,3544171.23,725522.61,3962880.24,418709.01,1800,30,61,0,5
LN000180,20240312,CUST17368,BR219,EMP0123,LP006,LOC021,3,3,1094331.77,16.28,84,21910.57,10943.32,2735.83,2780434,611,49.11,93.26,1173420.3,1567499.42,746155.74,1840487.52,272988.1,2548,21,47,0,14
LN000181,20201213,CUST02037,BR244,EMP0415,LP029,LOC072,1,3,849748.21,8.57,36,26852.03,8497.48,2124.37,1297957,863,13.39,82.95,1024410.14,849267.47,116924.84,966673.05,117405.59,3381,26,0,0,11
LN000182,20260125,CUST42251,BR022,EMP0597,LP038,LOC034,1,1,1702527.88,9.58,180,17860.49,17025.28,4256.32,341436,376,15.06,86.6,1965967.53,613083.63,1512361.18,3214889.06,2601805.42,3876,30,88,0,3
LN000183,20250608,CUST28388,BR211,EMP0742,LP026,LOC064,1,3,5000000,9.31,48,125162.51,50000.0,12500.0,1855283,330,25.12,64.53,7748334.11,550889.96,1007800.33,6007800.33,5456910.37,2113,19,100,0,8
LN000184,20230815,CUST36090,BR123,EMP0063,LP006,LOC036,5,4,1826517.2,14.25,240,23045.51,18265.17,4566.29,825609,692,64.67,69.9,2613043.2,4152906.13,3704406.04,5530923.24,1378017.11,3041,25,29,0,9
LN000185,20240608,CUST22547,BR234,EMP0580,LP033,LOC042,3,2,1471660.05,10.85,48,37928.71,14716.6,3679.15,1384289,697,54.59,55.45,2654030.75,1767228.83,348918.02,1820578.07,53349.24,4884,24,30,0,3
LN000186,20200215,CUST16244,BR169,EMP0247,LP018,LOC069,6,5,3467910.69,17.82,120,62085.31,34679.11,8669.78,1170278,357,56.16,86.49,4009608.84,4806858.35,3982326.26,7450236.95,2643378.6,12756,252,100,1,1
LN000187,20261121,CUST45912,BR091,EMP0971,LP037,LOC073,1,5,5000000,16.29,180,74448.48,50000.0,12500.0,2611849,445,19.66,42.09,11879306.25,6135863.32,8400727.23,13400727.23,7264863.91,263,7,68,0,8
LN000188,20190103,CUST21741,BR235,EMP0629,LP013,LOC017,4,3,4583962.14,16.36,84,91989.33,45839.62,11459.91,994320,648,18.12,78.76,5820165.24,7266908.77,3143141.74,7727103.88,460195.11,4411,27,19,0,2
LN000189,20230311,CUST46173,BR242,EMP0679,LP026,LOC076,3,5,2739166.59,8.93,36,87015.55,27391.67,6847.92,1661639,403,34.03,75.16,3644447.3,838423.32,393393.34,3132559.93,2294136.61,4703,5,93,0,13
LN000190,20230101,CUST14631,BR171,EMP0604,LP012,LOC049,1,5,1204977.66,15.15,360,15380.9,12049.78,3012.44,1485294,614,64.69,93.09,1294422.23,3368779.43,4332148.13,5537125.79,2168346.36,1909,10,48,0,2
LN000191,20240725,CUST09218,BR085,EMP0764,LP005,LOC031,1,2,1599475.69,16.8,24,78928.08,15994.76,3998.69,1590158,655,46.85,80.11,1996599.29,337821.38,294798.15,1894273.84,1556452.47,1817,8,34,0,12
LN000192,20191005,CUST22970,BR066,EMP0806,LP007,LOC093,1,5,927616.24,15.19,36,32242.5,9276.16,2319.04,451945,301,37.12,60.83,1524932.17,134003.95,233113.68,1160729.92,1026725.97,4027,26,100,0,11
LN000193,20260915,CUST14784,BR042,EMP0463,LP005,LOC005,3,3,578135.4,17.49,24,28720.63,5781.35,1445.34,334213,601,58.84,48.85,1183491.1,453688.36,111159.66,689295.06,235606.71,862,28,50,0,10
LN000194,20251118,CUST31637,BR181,EMP0032,LP028,LOC084,4,3,5000000,9.15,24,228767.98,50000.0,12500.0,2797274,468,63.59,62.51,7998720.2,3672579.39,490431.49,5490431.49,1817852.11,2406,8,92,0,4
LN000195,20200128,CUST03253,BR101,EMP0586,LP036,LOC063,1,1,924662.45,11.99,60,20563.93,9246.62,2311.66,478609,457,44.38,66.42,1392144.61,217281.84,309173.54,1233835.99,1016554.15,2490,5,78,0,8
LN000196,20200418,CUST20209,BR201,EMP0408,LP031,LOC063,1,3,2074402.5,11.57,84,36143.57,20744.03,5186.01,632255,571,30.32,64.52,3215130.97,347651.02,961657.17,3036059.67,2688408.66,1953,8,46,0,10
LN000197,20190910,CUST09905,BR193,EMP0714,LP007,LOC011,5,5,5000000,15.44,48,140271.48,50000.0,12500.0,2521001,652,56.24,85.01,5881660.98,3005612.25,1733031.11,6733031.11,3727418.86,3989,21,41,0,15
LN000198,20210823,CUST31213,BR077,EMP0081,LP026,LOC092,1,2,5000000,12.93,360,55036.54,50000.0,12500.0,2355966,335,44.12,46.62,10725010.73,6389051.08,14813154.32,19813154.32,13424103.25,1835,5,100,0,3
LN000199,20190624,CUST27747,BR021,EMP0700,LP028,LOC026,3,5,3948075.34,17.06,24,195315.63,39480.75,9870.19,2745810,451,40.6,70.36,5611249.77,4279627.34,739499.66,4687575.0,407947.66,201,29,81,0,10
LN000200,20241110,CUST27499,BR029,EMP0425,LP010,LOC019,4,4,5000000,17.63,24,248727.55,50000.0,12500.0,2715974,880,40.95,45.55,10976948.41,448138.39,969461.14,5969461.14,5521322.75,2916,28,0,0,5
LN000201,20230418,CUST42913,BR125,EMP0586,LP039,LOC061,3,3,1479764.89,9.01,360,11917.17,14797.65,3699.41,972258,338,32.09,61.77,2395604.49,1369370.88,2810417.0,4290181.9,2920811.02,3992,1,100,0,15
LN000202,20230306,CUST01326,BR087,EMP0838,LP020,LOC040,1,2,5000000,14.69,48,138369.3,50000.0,12500.0,2312000,587,63.58,64.37,7767593.6,5749174.52,1641726.38,6641726.38,892551.86,831,13,60,0,8
LN000203,20210515,CUST26685,BR190,EMP0497,LP034,LOC048,6,1,5000000,8.19,240,42415.17,50000.0,12500.0,2411197,357,52.93,68.84,7263219.06,6073324.93,5179640.74,10179640.74,4106315.82,7577,188,100,1,4
LN000204,20190516,CUST29914,BR013,EMP0941,LP024,LOC091,2,4,2753640.27,12.37,120,40097.95,27536.4,6884.1,1399144,503,16.81,41.68,6606622.53,1754318.37,2058113.9,4811754.17,3057435.8,1554,14,57,0,10
LN000205,20250308,CUST22922,BR089,EMP0168,LP017,LOC096,3,5,479617.88,8.02,360,3525.96,4796.18,1199.04,1445667,392,21.79,52.17,919336.56,279471.29,789726.07,1269343.96,989872.67,3454,8,85,0,1
LN000206,20260826,CUST00584,BR122,EMP0934,LP009,LOC083,1,3,5000000,9.85,360,43325.37,50000.0,12500.0,2771372,477,26.8,93.19,5365382.55,3040106.65,10597134.79,15597134.79,12557028.14,3184,28,74,0,8
LN000207,20211029,CUST14301,BR120,EMP0310,LP034,LOC080,1,3,1867012.56,12.87,84,33832.81,18670.13,4667.53,2701516,706,42.66,55.55,3360958.7,1246319.62,974943.55,2841956.11,1595636.48,2854,2,24,0,11
LN000208,20220824,CUST18146,BR067,EMP0672,LP020,LOC025,3,4,5000000,16.95,360,71080.84,50000.0,12500.0,2419686,453,27.58,47.7,10482180.29,15248587.32,20589103.95,25589103.95,10340516.64,2225,9,70,0,7
LN000209,20230510,CUST48283,BR010,EMP0598,LP037,LOC025,4,2,4132593.7,14.2,180,55591.87,41325.94,10331.48,1182658,651,46.95,67.9,6086294.11,935345.96,5873943.06,10006536.76,9071190.8,4673,28,32,0,5
LN000210,20200204,CUST30854,BR033,EMP0759,LP017,LOC093,4,3,4829906.15,16.95,24,238685.47,48299.06,12074.77,1017844,872,22.28,87.93,5492899.07,4455282.94,898545.22,5728451.37,1273168.43,3144,10,0,0,10
LN000211,20220419,CUST30394,BR218,EMP0121,LP031,LOC007,1,2,5000000,8.25,48,122652.21,50000.0,12500.0,2684009,897,57.71,60.99,8198065.26,2940842.7,887306.3,5887306.3,2946463.6,1335,27,0,0,4
LN000212,20221104,CUST26817,BR146,EMP0915,LP030,LOC019,4,2,3964406.39,12.62,36,132852.06,39644.06,9911.02,1006471,623,13.19,64.86,6112251.6,3283716.83,818267.85,4782674.24,1498957.41,4820,5,23,0,8
LN000213,20191227,CUST08481,BR158,EMP0445,LP028,LOC052,1,2,4594633.58,7.9,48,111952.88,45946.34,11486.58,2252361,739,62.25,89.06,5159031.65,1447367.71,779104.89,5373738.47,3926370.76,133,21,24,0,4
LN000214,20261011,CUST22568,BR080,EMP0133,LP007,LOC050,3,3,4539074.46,8.19,12,395245.82,45390.74,11347.69,2719063,815,26.0,80.03,5671716.18,3328591.54,203875.43,4742949.89,1414358.34,1196,13,0,0,15
LN000215,20240630,CUST23544,BR193,EMP0193,LP011,LOC052,4,4,1542375.21,17.84,48,45178.42,15423.75,3855.94,1208055,319,42.43,49.29,3129184.85,576671.91,626188.94,2168564.15,1591892.24,406,25,100,0,15
LN000216,20260307,CUST16764,BR198,EMP0548,LP040,LOC007,4,3,2347533.65,7.71,24,105862.36,23475.34,5868.83,703460,349,30.91,70.1,3348835.45,1481796.43,193163.11,2540696.76,1058900.33,176,6,100,0,7
LN000217,20260603,CUST06618,BR170,EMP0533,LP018,LOC080,3,5,5000000,8.6,360,38800.59,50000.0,12500.0,2006682,440,16.27,45.84,10907504.36,12323669.59,8968210.87,13968210.87,1644541.28,2254,24,71,0,4
LN000218,20230106,CUST46101,BR105,EMP0303,LP011,LOC006,4,2,5000000,14.73,180,69057.03,50000.0,12500.0,2331862,861,10.15,76.94,6498570.31,8320774.39,7430264.93,12430264.93,4109490.53,4147,21,0,0,2
LN000219,20240926,CUST04919,BR186,EMP0741,LP007,LOC033,6,1,5000000,10.61,180,55611.41,50000.0,12500.0,2165753,536,54.72,88.08,5676657.58,9508747.74,5010053.16,10010053.16,501305.42,14959,250,67,1,2
LN000220,20190707,CUST00634,BR219,EMP0142,LP011,LOC043,5,4,5000000,10.32,24,231463.81,50000.0,12500.0,2085907,666,28.85,46.26,10808473.84,3485166.37,555131.39,5555131.39,2069965.02,3259,8,23,0,13
LN000221,20230924,CUST42523,BR227,EMP0817,LP011,LOC015,1,3,2436021.65,16.37,24,119706.31,24360.22,6090.05,495980,435,42.49,84.12,2895888.79,1677723.99,436929.76,2872951.41,1195227.41,3210,19,92,0,10
LN000222,20190429,CUST44858,BR226,EMP0859,LP009,LOC062,3,5,3228001.52,12.13,24,152149.28,32280.02,8070.0,723694,799,27.28,78.75,4099049.55,2696281.75,423581.27,3651582.8,955301.04,4823,23,0,0,4
LN000223,20260706,CUST22171,BR133,EMP0536,LP040,LOC013,1,5,3248660.64,14.47,120,51362.88,32486.61,8121.65,1292607,743,55.45,89.06,3647721.35,5247306.85,2914884.66,6163545.3,916238.45,1385,20,20,0,14
LN000224,20240406,CUST32496,BR223,EMP0170,LP005,LOC097,1,4,2163043.96,17.69,12,197988.87,21630.44,5407.61,1594835,803,40.28,60.83,3555883.55,1171470.08,212822.53,2375866.49,1204396.41,4794,14,0,0,2
LN000225,20240803,CUST29300,BR081,EMP0122,LP032,LOC096,3,5,1453931.62,7.88,240,12052.91,14539.32,3634.83,680517,318,15.0,73.23,1985431.68,2892207.06,1438766.37,2892697.99,490.94,4264,28,100,0,4
LN000226,20260505,CUST44006,BR117,EMP0974,LP022,LOC047,6,3,5000000,10.99,360,47578.39,50000.0,12500.0,1184986,355,49.42,59.98,8336112.04,6852125.17,12128221.22,17128221.22,10276096.04,1071,203,100,1,6
LN000227,20260208,CUST19136,BR141,EMP0535,LP024,LOC090,1,3,1991246.03,12.67,120,29345.12,19912.46,4978.12,442007,408,43.6,50.31,3957952.75,3144758.81,1530168.59,3521414.62,376655.81,1661,26,95,0,2
LN000228,20230825,CUST03048,BR238,EMP0649,LP038,LOC016,5,4,5000000,17.54,36,179610.28,50000.0,12500.0,2168423,761,10.24,80.49,6211951.8,233714.06,1465970.05,6465970.05,6232255.98,4893,26,0,0,15
